Date,Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status,Network_Stability_Index,Latency_Sensitivity_Score
20-02-2025,06:55:00,43,Active,46.14,4.131,4.02,23.935,1.638,1.46,78.794,0.108,6.739,Low,59.685,3.1599759374373373
20-02-2025,06:56:00,14,Active,59.352,1.378,6.71,43.575,4.515,3.058,259.594,0.644,11.676,Low,11.275000000000006,5.823757711721816
20-02-2025,06:57:00,27,Maintenance,57.739,0.714,5.841,49.578,0.354,1.453,192.505,0.979,5.717,Low,46.882,3.806101467041006
20-02-2025,06:58:00,30,Maintenance,36.86,0.225,1.849,29.547,0.11,1.74,248.01,0.499,4.663,Medium,69.353,8.118964219072248
20-02-2025,06:59:00,41,Active,65.923,4.035,6.318,11.435,2.748,1.262,415.804,0.679,9.29,Low,61.084999999999994,33.43819863289103
20-02-2025,07:00:00,44,Active,84.209,4.59,6.37,36.013,0.877,5.246,57.319,0.714,3.286,Low,55.217,1.5486180531164728
20-02-2025,07:01:00,37,Idle,54.697,2.554,2.115,1.639,3.847,8.887,76.804,0.835,9.655,Low,59.891,29.103448275862068
20-02-2025,07:02:00,6,Maintenance,71.633,2.939,7.019,18.358,4.558,6.208,345.293,0.868,13.683,Low,36.062,17.837224919929746
20-02-2025,07:03:00,19,Idle,83.199,1.353,5.271,28.954,4.698,1.241,141.583,0.248,3.241,Low,24.066000000000003,4.726680910729786
20-02-2025,07:04:00,37,Active,50.937,3.01,7.831,44.747,2.649,9.697,433.734,0.991,4.835,Medium,28.763000000000005,9.481146304675717
20-02-2025,07:05:00,1,Active,87.977,2.531,7.646,46.239,3.496,7.22,104.273,0.289,7.987,Low,18.801000000000002,2.2073498592264866
20-02-2025,07:06:00,25,Active,44.262,3.82,3.694,38.589,0.965,1.45,247.406,0.759,5.209,Low,51.761,6.249362196569755
20-02-2025,07:07:00,10,Active,51.905,4.279,4.81,3.886,1.83,7.958,334.545,0.983,12.043,Low,77.814,68.47011870650839
20-02-2025,07:08:00,46,Active,34.819,2.869,7.156,46.624,0.468,9.828,81.247,0.665,4.762,Low,48.696,1.7060095750041995
20-02-2025,07:09:00,26,Maintenance,45.296,4.671,7.456,3.789,3.387,7.693,306.739,0.831,3.089,Medium,62.341,64.05074128210482
20-02-2025,07:10:00,23,Active,75.241,4.602,6.405,44.854,0.929,7.254,119.519,0.27,13.868,Low,45.856,2.6065119727831814
20-02-2025,07:11:00,17,Active,61.876,1.147,8.814,36.751,3.026,8.955,271.281,0.403,6.225,Low,32.989000000000004,7.1860612963895
20-02-2025,07:12:00,30,Active,80.739,2.253,9.391,44.491,1.423,3.583,400.441,0.629,1.837,High,41.278999999999996,8.802642280890725
20-02-2025,07:13:00,27,Active,47.158,0.684,2.368,35.376,3.692,9.559,424.964,0.32,2.044,Medium,27.704000000000008,11.682537937101387
20-02-2025,07:14:00,11,Active,80.717,2.508,4.837,1.892,4.9,4.705,183.668,0.935,2.429,Low,49.10799999999999,63.508990318118954
20-02-2025,07:15:00,4,Active,43.925,4.611,3.754,8.858,1.441,5.786,393.634,0.586,10.825,Low,76.732,39.93041184824508
20-02-2025,07:16:00,18,Active,47.825,1.35,3.73,4.537,4.235,7.585,336.729,0.091,6.563,Low,53.113,60.814339895250136
20-02-2025,07:17:00,19,Active,59.96,2.161,3.986,2.858,1.37,6.034,466.376,0.364,1.339,High,83.44200000000001,120.88543286677034
20-02-2025,07:18:00,36,Active,73.656,4.771,9.628,38.199,3.493,2.27,174.695,0.906,12.262,Low,26.87100000000001,4.456618791295696
20-02-2025,07:19:00,44,Active,88.744,4.704,5.7,30.721,3.922,7.108,134.648,0.554,14.577,Low,30.058999999999997,4.244758992465559
20-02-2025,07:20:00,46,Maintenance,75.946,4.83,8.914,16.232,2.428,1.489,372.092,0.426,6.574,Low,59.488,21.593082636954502
20-02-2025,07:21:00,50,Active,71.934,1.292,7.826,29.664,1.777,1.839,111.037,0.92,9.762,Low,52.566,3.621086616227498
20-02-2025,07:22:00,26,Active,42.208,4.735,5.128,17.77,4.408,8.771,258.376,0.415,3.292,Medium,38.14999999999999,13.765370271710175
20-02-2025,07:23:00,1,Idle,32.566,1.126,5.309,38.149,2.126,6.208,175.727,0.193,10.261,Low,40.591,4.488671485861707
20-02-2025,07:24:00,20,Active,33.978,3.527,2.517,38.858,3.16,9.799,439.438,0.517,14.767,Low,29.542,11.025089066184957
20-02-2025,07:25:00,11,Active,64.237,3.0,5.437,9.472,3.47,7.752,360.154,0.982,1.642,Medium,55.827999999999996,34.39209320091673
20-02-2025,07:26:00,25,Active,47.118,4.867,8.685,17.13,0.431,6.311,320.717,0.704,8.685,Low,78.56,17.68985107556536
20-02-2025,07:27:00,19,Active,89.552,3.544,5.916,37.528,1.65,9.821,309.64,0.291,10.029,Low,45.97200000000001,8.036752491694353
20-02-2025,07:28:00,32,Active,67.157,2.845,6.936,4.264,0.452,7.002,236.33,0.636,7.975,Low,91.216,44.89551671732523
20-02-2025,07:29:00,1,Active,57.72,4.831,4.556,29.585,4.868,8.984,196.478,0.673,4.7,Low,21.735,6.423998692169365
20-02-2025,07:30:00,1,Active,72.984,1.74,6.752,24.723,3.864,5.569,220.737,0.137,12.814,Low,36.63700000000001,8.581308556544727
20-02-2025,07:31:00,3,Active,61.253,1.953,3.993,7.599,3.939,7.694,331.238,0.558,4.493,Medium,53.010999999999996,38.520525642516574
20-02-2025,07:32:00,46,Active,79.408,2.473,5.971,36.619,2.119,7.282,344.241,0.649,8.006,Low,42.190999999999995,9.150721709774317
20-02-2025,07:33:00,40,Active,37.995,3.257,8.435,7.534,0.417,2.036,468.675,0.28,2.17,Medium,88.29599999999999,54.91856104991798
20-02-2025,07:34:00,32,Idle,57.058,1.552,9.247,27.226,0.165,5.058,234.215,0.964,9.021,Low,71.124,8.29784595762772
20-02-2025,07:35:00,47,Idle,68.115,2.118,2.386,38.884,3.023,1.641,283.06,0.095,10.981,Low,30.885999999999996,7.097081536455722
20-02-2025,07:36:00,36,Active,85.339,0.658,1.675,39.691,2.038,3.116,93.907,0.517,14.357,Low,39.929,2.307807623307365
20-02-2025,07:37:00,43,Active,31.225,1.38,2.387,10.885,0.279,9.105,183.236,0.626,12.866,Low,86.325,15.417416912074042
20-02-2025,07:38:00,8,Active,89.915,4.685,7.497,6.965,1.832,4.612,303.078,0.886,14.526,Low,74.715,38.051224105461394
20-02-2025,07:39:00,30,Idle,37.303,1.251,7.43,30.198,4.526,7.911,197.304,0.398,0.154,Low,24.542,6.324251554586833
20-02-2025,07:40:00,39,Idle,77.972,0.514,5.876,49.597,3.214,5.738,481.267,0.721,10.005,Low,18.263000000000005,9.511769472498369
20-02-2025,07:41:00,34,Active,69.083,4.269,4.21,14.155,2.412,6.823,426.869,0.268,9.901,Low,61.725,28.166875618607722
20-02-2025,07:42:00,8,Active,82.605,2.25,8.803,36.629,1.214,1.111,314.8,0.671,10.711,Low,51.231,8.365888011905712
20-02-2025,07:43:00,25,Active,78.092,0.446,1.884,35.147,0.558,2.882,190.596,0.143,14.772,Low,59.273,5.2728027222176115
20-02-2025,07:44:00,26,Active,86.204,1.123,7.682,27.354,0.547,8.123,362.864,0.717,14.413,Low,67.176,12.797629964026239
20-02-2025,07:45:00,27,Active,64.292,4.309,1.922,23.274,4.76,9.79,162.638,0.801,6.282,Low,29.126000000000005,6.700090631951882
20-02-2025,07:46:00,19,Active,63.942,4.038,9.674,42.406,1.279,5.007,487.013,0.182,5.316,Low,44.804,11.219946551168041
20-02-2025,07:47:00,23,Idle,65.699,0.671,5.514,12.41,4.092,5.497,490.686,0.218,14.088,Low,46.67,36.5910514541387
20-02-2025,07:48:00,41,Active,54.479,1.2,7.031,46.54,4.478,7.185,91.302,0.37,7.103,Low,8.680000000000007,1.9205300799326885
20-02-2025,07:49:00,16,Active,31.563,1.233,6.089,19.967,4.95,6.411,456.559,0.745,1.271,High,30.533,21.775122812037967
20-02-2025,07:50:00,8,Active,35.507,0.988,5.915,45.763,0.008,0.401,335.497,0.343,4.392,Medium,54.157000000000004,7.174411393623164
20-02-2025,07:51:00,30,Maintenance,88.83,0.187,9.237,28.776,2.697,1.436,174.345,0.167,11.096,Low,44.254,5.855218968296615
20-02-2025,07:52:00,8,Active,67.876,0.917,8.768,21.101,4.274,0.531,86.654,0.077,7.166,Low,36.159,3.920818062531107
20-02-2025,07:53:00,11,Active,55.851,4.932,1.924,19.634,2.727,3.958,397.461,0.763,2.737,Medium,53.096000000000004,19.26243093922652
20-02-2025,07:54:00,7,Active,41.98,3.684,2.164,33.603,4.582,1.112,325.018,0.545,1.837,Medium,20.576999999999998,9.392769413056671
20-02-2025,07:55:00,21,Active,86.255,0.756,4.18,39.262,0.678,1.917,380.458,0.067,14.312,Low,53.958,9.449555412051065
20-02-2025,07:56:00,34,Maintenance,88.581,2.094,7.297,37.158,1.665,4.993,499.404,0.364,7.223,Low,46.19199999999999,13.087792861261072
20-02-2025,07:57:00,21,Idle,31.065,3.159,4.424,41.962,2.035,0.985,181.136,0.443,4.439,Low,37.687999999999995,4.216191052558075
20-02-2025,07:58:00,5,Active,32.414,3.895,1.954,9.574,2.379,4.586,246.274,0.368,3.565,Medium,66.636,23.290523926612448
20-02-2025,07:59:00,50,Active,45.517,4.375,2.015,1.812,1.407,3.641,226.818,0.236,14.84,Low,84.118,80.66073968705547
20-02-2025,08:00:00,43,Active,76.317,4.089,2.036,16.411,3.496,3.253,73.589,0.114,6.882,Low,48.629,4.226580897133996
20-02-2025,08:01:00,17,Idle,55.192,4.676,4.373,37.692,2.818,8.817,388.016,0.291,10.21,Low,34.128,10.028326268996175
20-02-2025,08:02:00,21,Maintenance,50.006,1.443,6.214,49.546,0.641,4.415,203.482,0.227,6.928,Low,44.044,4.025679578997349
20-02-2025,08:03:00,6,Active,31.43,2.598,2.732,18.625,2.025,5.232,204.93,0.963,10.911,Low,61.125,10.442292993630574
20-02-2025,08:04:00,45,Maintenance,87.316,0.881,8.455,21.377,0.666,1.457,137.25,0.736,1.587,Low,71.963,6.133529963802118
20-02-2025,08:05:00,7,Active,85.083,0.265,2.013,32.237,1.747,3.404,498.03,0.885,1.642,High,50.29299999999999,14.984204350573155
20-02-2025,08:06:00,11,Active,38.708,4.109,7.268,12.317,2.478,8.419,294.71,0.18,13.612,Low,62.903,22.13035969062101
20-02-2025,08:07:00,18,Idle,82.181,3.15,3.831,37.984,0.879,1.54,368.44,0.304,5.535,Low,53.226,9.451056843833367
20-02-2025,08:08:00,38,Active,69.581,3.53,3.397,10.911,2.044,6.767,161.778,0.91,5.426,Low,68.649,13.582234908907733
20-02-2025,08:09:00,12,Active,40.607,4.705,6.763,11.869,1.404,4.525,136.417,0.872,2.064,Low,74.09100000000001,10.60043515424664
20-02-2025,08:10:00,22,Active,84.502,3.46,5.752,33.625,4.894,5.607,254.617,0.991,10.49,Low,17.435000000000002,7.353559566787004
20-02-2025,08:11:00,3,Maintenance,32.908,1.085,4.183,38.44,2.322,6.763,296.858,0.476,10.664,Low,38.34,7.526825557809331
20-02-2025,08:12:00,19,Active,74.414,2.328,4.0,43.884,1.938,7.448,399.538,0.779,5.76,Low,36.736000000000004,8.901568487657071
20-02-2025,08:13:00,43,Active,46.486,4.088,7.59,16.384,2.794,4.205,475.842,0.279,2.396,Medium,55.676,27.372411412793372
20-02-2025,08:14:00,23,Maintenance,81.605,0.613,8.644,22.162,2.715,8.298,121.697,0.537,8.926,Low,50.688,5.254166306881962
20-02-2025,08:15:00,34,Active,44.448,3.567,4.019,5.491,4.728,4.833,85.176,0.984,11.956,Low,47.229,13.122169157294717
20-02-2025,08:16:00,3,Active,45.112,1.787,9.658,1.559,2.035,4.497,307.651,0.081,4.869,Medium,78.091,120.2231340367331
20-02-2025,08:17:00,23,Active,84.005,4.94,6.486,45.574,3.586,6.709,341.498,0.923,12.448,Low,18.566000000000003,7.332374286082364
20-02-2025,08:18:00,49,Active,75.729,0.121,3.371,35.848,1.842,1.433,55.795,0.442,0.77,Low,45.732,1.5141934433347808
20-02-2025,08:19:00,5,Active,73.159,1.239,7.779,3.45,0.923,7.272,248.958,0.1,0.931,Medium,87.32,55.94561797752809
20-02-2025,08:20:00,29,Idle,40.002,1.594,6.065,4.739,3.577,7.387,476.176,0.499,14.759,Low,59.491,82.9719463321136
20-02-2025,08:21:00,34,Active,70.399,2.05,7.553,41.318,2.067,3.48,114.843,0.469,13.919,Low,38.012,2.7138097263575784
20-02-2025,08:22:00,44,Idle,70.548,0.307,1.521,11.062,1.35,2.252,257.878,0.234,13.601,Low,75.438,21.379373238268943
20-02-2025,08:23:00,5,Active,78.086,2.381,1.575,20.579,4.497,0.424,173.479,0.321,7.704,Low,34.45099999999999,8.039251123777747
20-02-2025,08:24:00,29,Active,83.727,0.191,9.707,27.97,3.02,1.89,344.442,0.265,5.568,Low,41.83,11.889609941318605
20-02-2025,08:25:00,45,Active,74.754,4.226,5.699,46.118,2.12,7.165,325.227,0.906,7.964,Low,32.68199999999999,6.90239398955813
20-02-2025,08:26:00,24,Active,60.372,0.637,7.967,8.448,2.055,0.295,90.869,0.02,6.51,Low,71.002,9.617802709568162
20-02-2025,08:27:00,39,Active,49.5,0.335,3.118,17.07,3.756,3.27,230.491,0.637,12.694,Low,45.37,12.755451023796349
20-02-2025,08:28:00,21,Active,60.28,0.93,3.813,32.644,4.319,5.47,459.681,0.933,13.453,Low,24.165999999999997,13.66309000118892
20-02-2025,08:29:00,32,Active,52.495,2.064,6.882,13.911,1.802,8.007,213.796,0.349,7.379,Low,68.069,14.338139628462208
20-02-2025,08:30:00,43,Active,62.968,0.262,4.115,31.212,2.963,1.417,335.792,0.091,12.927,Low,39.158,10.424438097603376
20-02-2025,08:31:00,5,Active,73.064,0.577,1.834,45.385,2.164,7.128,181.473,0.477,0.314,Low,32.974999999999994,3.912320793359923
20-02-2025,08:32:00,18,Active,81.731,2.0,3.892,42.453,0.986,5.254,348.388,0.278,9.572,Low,47.687,8.017582215267069
20-02-2025,08:33:00,38,Active,68.117,2.576,6.977,11.602,1.903,9.092,424.005,0.36,12.585,Low,69.368,33.64584986510078
20-02-2025,08:34:00,35,Active,86.709,3.662,2.958,14.307,0.911,9.631,259.512,0.321,7.024,Low,76.583,16.953811981446396
20-02-2025,08:35:00,38,Active,70.867,3.561,7.947,49.034,2.436,3.241,309.996,0.943,8.701,Low,26.605999999999995,6.195706919294879
20-02-2025,08:36:00,16,Idle,67.918,3.056,2.836,44.348,4.47,7.453,370.02,0.585,1.363,Medium,10.951999999999998,8.159566022757343
20-02-2025,08:37:00,35,Active,33.654,3.444,9.528,19.331,2.874,6.325,326.375,0.89,1.28,Medium,51.929,16.05307166396144
20-02-2025,08:38:00,50,Active,45.083,0.536,5.405,16.547,4.862,0.511,56.385,0.017,13.875,Low,34.833,3.213369806804582
20-02-2025,08:39:00,24,Active,61.817,3.068,9.42,15.335,1.414,2.789,450.114,0.506,10.221,Low,70.525,27.555188246097334
20-02-2025,08:40:00,36,Active,51.392,1.23,6.667,28.665,0.336,5.051,166.591,0.791,2.637,Low,67.975,5.61574245744143
20-02-2025,08:41:00,5,Active,80.759,3.8,5.76,45.056,0.179,4.036,187.505,0.861,4.766,Low,53.154,4.071239360778184
20-02-2025,08:42:00,9,Idle,42.508,2.204,7.268,30.236,1.809,8.219,470.186,0.388,12.985,Low,51.674,15.052695607632218
20-02-2025,08:43:00,4,Active,39.822,4.189,6.767,31.941,4.207,6.7,103.842,0.736,12.512,Low,25.989000000000004,3.152363316232051
20-02-2025,08:44:00,33,Idle,57.104,2.598,8.558,15.044,3.674,3.898,333.062,0.577,9.871,Low,48.215999999999994,20.75928696085764
20-02-2025,08:45:00,27,Maintenance,56.672,3.683,5.334,40.495,4.216,7.212,233.919,0.294,4.177,Medium,17.345,5.637281600192795
20-02-2025,08:46:00,22,Maintenance,89.08,3.515,7.4,23.075,2.387,5.656,419.417,0.473,7.929,Low,53.055,17.421266874350987
20-02-2025,08:47:00,11,Active,65.902,2.784,2.151,43.534,3.418,4.646,245.034,0.543,3.442,Medium,22.286,5.502178111106121
20-02-2025,08:48:00,5,Active,44.827,4.901,3.537,29.624,1.14,4.199,489.288,0.477,10.636,Low,58.976,15.977272727272728
20-02-2025,08:49:00,10,Active,73.241,0.49,4.947,48.696,0.351,5.413,301.819,0.574,0.878,Medium,47.794000000000004,6.073305698647779
20-02-2025,08:50:00,3,Active,68.918,4.262,6.509,17.698,3.12,8.214,185.045,0.231,8.483,Low,51.102000000000004,9.896512996042357
20-02-2025,08:51:00,15,Active,50.841,4.953,8.628,32.551,4.955,7.033,392.759,0.936,9.175,Low,17.899,11.70632768024798
20-02-2025,08:52:00,46,Active,33.938,3.658,9.324,20.845,1.348,8.478,79.417,0.411,0.29,Low,65.675,3.6354772259098196
20-02-2025,08:53:00,37,Active,86.849,2.488,8.922,12.306,0.615,3.727,274.141,0.02,2.64,Medium,81.544,20.60281076206223
20-02-2025,08:54:00,40,Active,47.899,3.625,4.354,16.165,1.764,9.951,52.865,0.935,13.392,Low,66.195,3.079813574133411
20-02-2025,08:55:00,17,Active,83.902,1.758,4.184,26.081,2.224,0.339,244.055,0.205,5.402,Low,51.679,9.012037960193494
20-02-2025,08:56:00,20,Active,69.593,2.407,2.618,12.315,1.028,7.105,452.46,0.684,7.576,Low,77.405,33.981224183251975
20-02-2025,08:57:00,4,Active,65.984,1.389,1.743,46.308,0.402,7.468,333.558,0.843,3.346,Medium,49.672,7.0507736535046925
20-02-2025,08:58:00,34,Active,39.869,1.993,5.139,15.846,3.179,5.984,372.174,0.559,13.775,Low,52.364000000000004,22.09272230796628
20-02-2025,08:59:00,34,Active,75.423,4.893,4.884,14.779,4.506,5.273,493.111,0.205,10.78,Low,40.161,31.2510932251727
20-02-2025,09:00:00,31,Active,60.162,1.613,9.658,12.734,2.949,1.291,332.907,0.422,8.772,Low,57.775999999999996,24.239624290083004
20-02-2025,09:01:00,34,Active,50.885,3.02,8.303,7.72,4.938,9.305,394.969,0.351,2.59,Medium,42.900000000000006,45.294610091743124
20-02-2025,09:02:00,3,Active,47.192,4.201,3.497,30.041,0.837,5.183,311.055,0.435,0.113,Medium,61.589,10.020778969749687
20-02-2025,09:03:00,28,Maintenance,51.433,2.751,2.902,44.224,0.297,7.664,420.519,0.319,12.647,Low,52.806000000000004,9.298580399787724
20-02-2025,09:04:00,41,Active,74.539,3.818,4.401,30.463,1.994,8.033,161.986,0.887,9.727,Low,49.597,5.148460095985761
20-02-2025,09:05:00,37,Active,56.989,4.291,9.01,43.345,4.428,0.327,62.114,0.576,1.769,Low,12.375,1.400699064156049
20-02-2025,09:06:00,29,Maintenance,82.305,3.002,3.92,49.969,3.181,6.927,423.05,0.421,14.315,Low,18.221000000000004,8.300143224312817
20-02-2025,09:07:00,15,Active,65.199,3.103,4.182,43.845,4.51,8.331,449.518,0.313,11.14,Low,11.055000000000007,10.023815364031664
20-02-2025,09:08:00,36,Idle,52.54,1.711,8.751,42.887,0.927,1.914,472.704,0.503,1.055,High,47.843,10.770934445279924
20-02-2025,09:09:00,35,Idle,69.736,1.918,4.412,23.49,3.844,6.74,108.557,0.114,11.263,Low,38.07000000000001,4.432707227439772
20-02-2025,09:10:00,41,Idle,39.258,4.271,3.621,49.668,1.982,7.105,174.805,0.33,0.613,Low,30.512,3.4500078945290915
20-02-2025,09:11:00,10,Active,39.955,0.6,5.465,15.545,3.885,1.402,286.838,0.923,7.719,Low,45.605000000000004,17.336838924146267
20-02-2025,09:12:00,17,Active,56.392,0.673,5.356,30.648,4.291,7.869,165.559,0.032,7.253,Low,26.442000000000007,5.231262639029323
20-02-2025,09:13:00,30,Active,81.068,4.693,9.634,8.303,1.683,7.885,157.024,0.461,6.78,Low,74.86699999999999,16.878856282919486
20-02-2025,09:14:00,8,Active,58.454,4.81,4.023,40.148,3.758,4.518,277.169,0.416,14.217,Low,22.27199999999999,6.735904539710313
20-02-2025,09:15:00,23,Active,34.376,2.353,8.653,34.623,2.713,4.557,58.549,0.1,6.854,Low,38.247,1.6435729725177555
20-02-2025,09:16:00,19,Active,74.88,4.011,8.131,40.82,2.823,3.79,69.173,0.751,12.253,Low,30.950000000000003,1.6540650406504065
20-02-2025,09:17:00,37,Maintenance,86.159,0.819,2.065,10.286,0.639,5.054,179.132,0.28,0.913,Low,83.324,15.872053872053874
20-02-2025,09:18:00,43,Active,46.392,3.03,5.231,17.814,0.372,1.236,133.411,0.879,13.98,Low,78.46600000000001,7.09104921866695
20-02-2025,09:19:00,36,Idle,47.527,0.903,3.812,40.271,1.269,3.284,385.91,0.899,5.768,Low,47.039,9.350633616825375
20-02-2025,09:20:00,4,Active,79.522,1.202,2.171,34.114,1.168,9.473,312.618,0.997,4.651,Medium,54.206,8.902944694423876
20-02-2025,09:21:00,26,Active,54.509,2.644,7.665,7.76,1.875,7.391,458.793,0.536,6.956,Low,73.49000000000001,52.3736301369863
20-02-2025,09:22:00,47,Active,77.979,4.908,8.641,32.78,0.112,0.505,496.334,0.927,1.228,High,66.1,14.693132030787448
20-02-2025,09:23:00,40,Active,86.974,0.327,6.041,48.839,0.312,0.992,330.533,0.695,1.994,Medium,48.041000000000004,6.632015088585245
20-02-2025,09:24:00,27,Active,40.155,3.431,7.585,10.567,1.755,1.545,457.78,0.892,14.674,Low,71.88300000000001,39.57638108411861
20-02-2025,09:25:00,13,Active,55.123,0.661,9.08,5.519,4.371,2.544,243.051,0.048,0.826,Medium,50.770999999999994,37.2834790612057
20-02-2025,09:26:00,44,Maintenance,69.24,3.985,4.904,18.31,0.771,0.555,429.905,0.819,5.52,Low,73.98,22.263335059554635
20-02-2025,09:27:00,34,Idle,65.672,1.747,8.263,39.981,4.316,8.098,453.136,0.432,0.174,High,16.85900000000001,11.057221639296259
20-02-2025,09:28:00,33,Idle,82.379,4.089,5.413,29.059,2.571,7.877,312.81,0.85,1.396,Medium,45.230999999999995,10.406533816826906
20-02-2025,09:29:00,46,Maintenance,42.569,0.259,5.453,3.47,3.673,8.307,63.623,0.081,0.971,Low,59.8,14.23333333333333
20-02-2025,09:30:00,26,Active,49.19,4.406,5.182,11.924,2.222,2.972,319.577,0.679,10.679,Low,65.856,24.727406375735068
20-02-2025,09:31:00,20,Active,38.452,1.88,7.642,7.795,0.481,7.102,344.562,0.545,0.649,Medium,87.395,39.177032404775446
20-02-2025,09:32:00,8,Idle,58.301,1.462,3.607,30.587,2.636,3.759,275.725,0.717,13.14,Low,43.053000000000004,8.729065754899167
20-02-2025,09:33:00,16,Active,59.696,0.676,5.152,26.124,2.592,3.993,58.389,0.598,2.257,Low,47.956,2.1526692228284916
20-02-2025,09:34:00,5,Active,30.668,1.065,5.141,16.435,3.715,7.797,106.551,0.902,9.967,Low,46.415000000000006,6.111327788930313
20-02-2025,09:35:00,34,Idle,49.484,2.984,8.31,43.493,3.498,1.014,137.362,0.775,8.663,Low,21.527,3.087272155170476
20-02-2025,09:36:00,47,Active,31.521,1.554,7.094,47.278,0.21,6.334,140.187,0.08,4.293,Low,50.622,2.9037449770081616
20-02-2025,09:37:00,27,Active,55.995,0.134,6.249,44.492,3.827,3.509,251.445,0.15,9.873,Low,17.238,5.5272355579002905
20-02-2025,09:38:00,36,Active,75.709,2.531,3.005,31.4,2.956,2.765,215.552,0.953,11.74,Low,39.040000000000006,6.65283950617284
20-02-2025,09:39:00,4,Active,79.363,0.341,6.348,25.454,2.274,9.431,499.029,0.971,3.645,Medium,51.806,18.86402812429122
20-02-2025,09:40:00,42,Active,30.81,1.633,4.897,4.063,1.466,2.061,75.256,0.79,5.981,Low,81.277,14.863914675093818
20-02-2025,09:41:00,50,Active,34.3,0.833,2.153,5.067,2.863,4.881,380.46,0.227,5.472,Low,66.303,62.70974122300972
20-02-2025,09:42:00,7,Idle,57.676,1.948,1.716,25.623,4.749,8.036,462.857,0.392,1.173,High,26.887,17.385606430529993
20-02-2025,09:43:00,37,Active,79.156,2.59,7.2,48.609,3.358,7.174,170.303,0.153,13.726,Low,17.811000000000007,3.432905319599266
20-02-2025,09:44:00,36,Idle,82.554,0.976,1.752,27.23,1.871,3.483,190.229,0.099,4.099,Low,54.06,6.738540559688276
20-02-2025,09:45:00,24,Active,34.194,1.882,5.323,23.335,2.483,5.183,341.636,0.042,9.018,Low,51.834999999999994,14.038874049722622
20-02-2025,09:46:00,15,Active,61.635,0.768,3.269,8.175,2.173,1.354,282.867,0.182,2.891,Medium,70.095,30.830190735694824
20-02-2025,09:47:00,50,Active,38.353,4.841,2.623,22.27,0.057,1.87,492.888,0.596,14.31,Low,77.16,21.18126342930812
20-02-2025,09:48:00,49,Active,77.397,1.433,2.588,34.485,4.165,2.277,387.202,0.739,12.315,Low,23.86500000000001,10.911709172889953
20-02-2025,09:49:00,6,Active,86.017,4.816,6.979,16.699,2.827,0.42,215.071,0.694,4.643,Medium,55.031,12.151590485338154
20-02-2025,09:50:00,26,Active,59.295,0.113,7.605,13.887,2.975,9.942,81.952,0.935,2.071,Low,56.363,5.504937193524551
20-02-2025,09:51:00,26,Active,88.829,3.573,5.937,10.752,1.911,5.188,229.18,0.702,9.728,Low,70.138,19.50136147038802
20-02-2025,09:52:00,25,Active,83.487,3.535,6.918,14.893,2.04,0.638,428.816,0.822,6.145,Low,64.707,26.981438369093308
